Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MainDomain,Skills,ContractType,Seniority,Certifications,AbsenceDaysLast12Months,MainAbsenceType,AttritionReason,ProjectHistory,SnapshotYear,MonthlyIncomeAtSnapshot,JobLevelAtSnapshot
36,No,Travel_Rarely,1383,Developpement Web & Mobile,10,3,Reseaux & Telecoms,1790,4,Male,90,3,3,Developpeur Frontend,1,Married,8321,25949,7,Yes,13,3,4,1,15,1,3,12,8,5,7,Developpement Fullstack JS / Web,"Swift, TypeScript, Docker, Flutter",CDI,Expert,"Meta Front-End Developer, AWS Developer Associate, Google Mobile Web Specialist",20,Conges / RTT / courts arrets,Toujours en poste,"Developpement Fullstack JS / Web - Audit 2024 (Tech Lead, 2024); Developpement Fullstack JS / Web - Migration 2022 (Directeur Technique, 2022); Developpement Fullstack JS / Web - Maintenance 2020 (Architecte, 2020)",2022,9385,3
44,Yes,Travel_Frequently,429,Data Science & IA,1,2,Informatique,1792,3,Male,99,3,1,Data Engineer,2,Divorced,2342,11092,1,Yes,12,3,3,3,6,2,2,5,3,2,3,Data Science / IA / Machine Learning,"TensorFlow, Machine Learning, Python, Scikit-learn, Pandas, Spark",CDI,Confirme,AWS ML Specialty,34,Maladie longue / Arret,"salaire insuffisant, peu d augmentation, mauvais equilibre vie pro/perso","Data Science / IA / Machine Learning - Evolution 2025 (Developpeur, 2025); Data Science / IA / Machine Learning - Optimisation 2023 (Ingenieur, 2023); Data Science / IA / Machine Learning - Evolution 2022 (Analyste, 2022); Data Science / IA / Machine Learning - Optimisation 2021 (Consultant, 2021)",2025,2598,1
44,Yes,Travel_Frequently,429,Data Science & IA,1,2,Informatique,1792,3,Male,99,3,1,Data Engineer,2,Divorced,2342,11092,1,Yes,12,3,3,3,6,2,2,5,3,2,3,Data Science / IA / Machine Learning,"TensorFlow, Machine Learning, Python, Scikit-learn, Pandas, Spark",CDI,Confirme,AWS ML Specialty,34,Maladie longue / Arret,"salaire insuffisant, peu d augmentation, mauvais equilibre vie pro/perso","Data Science / IA / Machine Learning - Evolution 2025 (Developpeur, 2025); Data Science / IA / Machine Learning - Optimisation 2023 (Ingenieur, 2023); Data Science / IA / Machine Learning - Evolution 2022 (Analyste, 2022); Data Science / IA / Machine Learning - Optimisation 2021 (Consultant, 2021)",2024,2483,1
44,Yes,Travel_Frequently,429,Data Science & IA,1,2,Informatique,1792,3,Male,99,3,1,Data Engineer,2,Divorced,2342,11092,1,Yes,12,3,3,3,6,2,2,5,3,2,3,Data Science / IA / Machine Learning,"TensorFlow, Machine Learning, Python, Scikit-learn, Pandas, Spark",CDI,Confirme,AWS ML Specialty,34,Maladie longue / Arret,"salaire insuffisant, peu d augmentation, mauvais equilibre vie pro/perso","Data Science / IA / Machine Learning - Evolution 2025 (Developpeur, 2025); Data Science / IA / Machine Learning - Optimisation 2023 (Ingenieur, 2023); Data Science / IA / Machine Learning - Evolution 2022 (Analyste, 2022); Data Science / IA / Machine Learning - Optimisation 2021 (Consultant, 2021)",2023,2279,1
44,Yes,Travel_Frequently,429,Data Science & IA,1,2,Informatique,1792,3,Male,99,3,1,Data Engineer,2,Divorced,2342,11092,1,Yes,12,3,3,3,6,2,2,5,3,2,3,Data Science / IA / Machine Learning,"TensorFlow, Machine Learning, Python, Scikit-learn, Pandas, Spark",CDI,Confirme,AWS ML Specialty,34,Maladie longue / Arret,"salaire insuffisant, peu d augmentation, mauvais equilibre vie pro/perso","Data Science / IA / Machine Learning - Evolution 2025 (Developpeur, 2025); Data Science / IA / Machine Learning - Optimisation 2023 (Ingenieur, 2023); Data Science / IA / Machine Learning - Evolution 2022 (Analyste, 2022); Data Science / IA / Machine Learning - Optimisation 2021 (Consultant, 2021)",2022,2521,1
44,Yes,Travel_Frequently,429,Data Science & IA,1,2,Informatique,1792,3,Male,99,3,1,Data Engineer,2,Divorced,2342,11092,1,Yes,12,3,3,3,6,2,2,5,3,2,3,Data Science / IA / Machine Learning,"TensorFlow, Machine Learning, Python, Scikit-learn, Pandas, Spark",CDI,Confirme,AWS ML Specialty,34,Maladie longue / Arret,"salaire insuffisant, peu d augmentation, mauvais equilibre vie pro/perso","Data Science / IA / Machine Learning - Evolution 2025 (Developpeur, 2025); Data Science / IA / Machine Learning - Optimisation 2023 (Ingenieur, 2023); Data Science / IA / Machine Learning - Evolution 2022 (Analyste, 2022); Data Science / IA / Machine Learning - Optimisation 2021 (Consultant, 2021)",2021,2399,1
37,No,Travel_Rarely,1239,SAP & ERP,8,2,Genie Logiciel,1794,3,Male,89,3,2,Consultant SAP,2,Divorced,4071,12832,2,No,13,3,3,0,19,4,2,10,0,4,7,SAP / ERP Integration,"SAP HANA, Jira, SAP ABAP",CDI,Expert,"SAP Certified Application Associate, SAP Fiori Certified",40,Maladie longue / Arret,Toujours en poste,"SAP / ERP Integration - Optimisation 2025 (Directeur Technique, 2025); SAP / ERP Integration - Maintenance 2024 (Directeur Technique, 2024); SAP / ERP Integration - Projet client 2021 (Scrum Master, 2021); SAP / ERP Integration - POC 2020 (Architecte, 2020); SAP / ERP Integration - Integration 2019 (Scrum Master, 2019)",2025,4355,2
37,No,Travel_Rarely,1239,SAP & ERP,8,2,Genie Logiciel,1794,3,Male,89,3,2,Consultant SAP,2,Divorced,4071,12832,2,No,13,3,3,0,19,4,2,10,0,4,7,SAP / ERP Integration,"SAP HANA, Jira, SAP ABAP",CDI,Expert,"SAP Certified Application Associate, SAP Fiori Certified",40,Maladie longue / Arret,Toujours en poste,"SAP / ERP Integration - Optimisation 2025 (Directeur Technique, 2025); SAP / ERP Integration - Maintenance 2024 (Directeur Technique, 2024); SAP / ERP Integration - Projet client 2021 (Scrum Master, 2021); SAP / ERP Integration - POC 2020 (Architecte, 2020); SAP / ERP Integration - Integration 2019 (Scrum Master, 2019)",2024,4000,2
37,No,Travel_Rarely,1239,SAP & ERP,8,2,Genie Logiciel,1794,3,Male,89,3,2,Consultant SAP,2,Divorced,4071,12832,2,No,13,3,3,0,19,4,2,10,0,4,7,SAP / ERP Integration,"SAP HANA, Jira, SAP ABAP",CDI,Expert,"SAP Certified Application Associate, SAP Fiori Certified",40,Maladie longue / Arret,Toujours en poste,"SAP / ERP Integration - Optimisation 2025 (Directeur Technique, 2025); SAP / ERP Integration - Maintenance 2024 (Directeur Technique, 2024); SAP / ERP Integration - Projet client 2021 (Scrum Master, 2021); SAP / ERP Integration - POC 2020 (Architecte, 2020); SAP / ERP Integration - Integration 2019 (Scrum Master, 2019)",2023,4467,2
37,No,Travel_Rarely,1239,SAP & ERP,8,2,Genie Logiciel,1794,3,Male,89,3,2,Consultant SAP,2,Divorced,4071,12832,2,No,13,3,3,0,19,4,2,10,0,4,7,SAP / ERP Integration,"SAP HANA, Jira, SAP ABAP",CDI,Expert,"SAP Certified Application Associate, SAP Fiori Certified",40,Maladie longue / Arret,Toujours en poste,"SAP / ERP Integration - Optimisation 2025 (Directeur Technique, 2025); SAP / ERP Integration - Maintenance 2024 (Directeur Technique, 2024); SAP / ERP Integration - Projet client 2021 (Scrum Master, 2021); SAP / ERP Integration - POC 2020 (Architecte, 2020); SAP / ERP Integration - Integration 2019 (Scrum Master, 2019)",2022,4450,2
35,Yes,Travel_Rarely,303,ProdOps / Exploitation,27,3,Mathematiques & Statistiques,1797,3,Male,84,3,2,Technicien Support N3,4,Single,5813,13492,1,Yes,18,3,4,0,10,2,3,10,7,7,7,Infrastructure & Production,"VMware, Linux, Windows Server, Nagios, Jira",CDI,Senior,"Red Hat RHCSA, VMware VCP",39,Maladie longue / Arret,"pas de promotion recente, distance domicile-travail trop importante","Infrastructure & Production - Refonte 2025 (Architecte, 2025); Infrastructure & Production - POC 2024 (Lead Dev, 2024); Infrastructure & Production - Maintenance 2022 (Architecte, 2022); Infrastructure & Production - Projet client 2021 (Architecte, 2021); Infrastructure & Production - Audit 2019 (Tech Lead, 2019)",2025,6624,2
35,Yes,Travel_Rarely,303,ProdOps / Exploitation,27,3,Mathematiques & Statistiques,1797,3,Male,84,3,2,Technicien Support N3,4,Single,5813,13492,1,Yes,18,3,4,0,10,2,3,10,7,7,7,Infrastructure & Production,"VMware, Linux, Windows Server, Nagios, Jira",CDI,Senior,"Red Hat RHCSA, VMware VCP",39,Maladie longue / Arret,"pas de promotion recente, distance domicile-travail trop importante","Infrastructure & Production - Refonte 2025 (Architecte, 2025); Infrastructure & Production - POC 2024 (Lead Dev, 2024); Infrastructure & Production - Maintenance 2022 (Architecte, 2022); Infrastructure & Production - Projet client 2021 (Architecte, 2021); Infrastructure & Production - Audit 2019 (Tech Lead, 2019)",2024,5572,2
35,Yes,Travel_Rarely,303,ProdOps / Exploitation,27,3,Mathematiques & Statistiques,1797,3,Male,84,3,2,Technicien Support N3,4,Single,5813,13492,1,Yes,18,3,4,0,10,2,3,10,7,7,7,Infrastructure & Production,"VMware, Linux, Windows Server, Nagios, Jira",CDI,Senior,"Red Hat RHCSA, VMware VCP",39,Maladie longue / Arret,"pas de promotion recente, distance domicile-travail trop importante","Infrastructure & Production - Refonte 2025 (Architecte, 2025); Infrastructure & Production - POC 2024 (Lead Dev, 2024); Infrastructure & Production - Maintenance 2022 (Architecte, 2022); Infrastructure & Production - Projet client 2021 (Architecte, 2021); Infrastructure & Production - Audit 2019 (Tech Lead, 2019)",2023,6260,3
35,Yes,Travel_Rarely,303,ProdOps / Exploitation,27,3,Mathematiques & Statistiques,1797,3,Male,84,3,2,Technicien Support N3,4,Single,5813,13492,1,Yes,18,3,4,0,10,2,3,10,7,7,7,Infrastructure & Production,"VMware, Linux, Windows Server, Nagios, Jira",CDI,Senior,"Red Hat RHCSA, VMware VCP",39,Maladie longue / Arret,"pas de promotion recente, distance domicile-travail trop importante","Infrastructure & Production - Refonte 2025 (Architecte, 2025); Infrastructure & Production - POC 2024 (Lead Dev, 2024); Infrastructure & Production - Maintenance 2022 (Architecte, 2022); Infrastructure & Production - Projet client 2021 (Architecte, 2021); Infrastructure & Production - Audit 2019 (Tech Lead, 2019)",2022,6297,3
33,No,Travel_Rarely,867,SAP & ERP,8,4,Commerce / Management,1798,4,Male,90,4,1,Consultant ERP,1,Married,3143,6076,6,No,19,3,2,1,14,1,3,10,8,7,6,SAP / ERP Integration,"S/4HANA, OData, Linux, SQL, Agile",CDD,Expert,SAP Certified Application Associate,2,Peu ou pas d absence,Toujours en poste,"SAP / ERP Integration - POC 2025 (Directeur Technique, 2025); SAP / ERP Integration - Refonte 2024 (Scrum Master, 2024); SAP / ERP Integration - Evolution 2022 (Architecte, 2022); SAP / ERP Integration - Optimisation 2021 (Architecte, 2021); SAP / ERP Integration - Integration 2020 (Tech Lead, 2020); SAP / ERP Integration - Optimisation 2019 (Directeur Technique, 2019)",2025,3240,1
33,No,Travel_Rarely,867,SAP & ERP,8,4,Commerce / Management,1798,4,Male,90,4,1,Consultant ERP,1,Married,3143,6076,6,No,19,3,2,1,14,1,3,10,8,7,6,SAP / ERP Integration,"S/4HANA, OData, Linux, SQL, Agile",CDD,Expert,SAP Certified Application Associate,2,Peu ou pas d absence,Toujours en poste,"SAP / ERP Integration - POC 2025 (Directeur Technique, 2025); SAP / ERP Integration - Refonte 2024 (Scrum Master, 2024); SAP / ERP Integration - Evolution 2022 (Architecte, 2022); SAP / ERP Integration - Optimisation 2021 (Architecte, 2021); SAP / ERP Integration - Integration 2020 (Tech Lead, 2020); SAP / ERP Integration - Optimisation 2019 (Directeur Technique, 2019)",2024,3492,2
33,No,Travel_Rarely,867,SAP & ERP,8,4,Commerce / Management,1798,4,Male,90,4,1,Consultant ERP,1,Married,3143,6076,6,No,19,3,2,1,14,1,3,10,8,7,6,SAP / ERP Integration,"S/4HANA, OData, Linux, SQL, Agile",CDD,Expert,SAP Certified Application Associate,2,Peu ou pas d absence,Toujours en poste,"SAP / ERP Integration - POC 2025 (Directeur Technique, 2025); SAP / ERP Integration - Refonte 2024 (Scrum Master, 2024); SAP / ERP Integration - Evolution 2022 (Architecte, 2022); SAP / ERP Integration - Optimisation 2021 (Architecte, 2021); SAP / ERP Integration - Integration 2020 (Tech Lead, 2020); SAP / ERP Integration - Optimisation 2019 (Directeur Technique, 2019)",2023,3574,2
33,No,Travel_Rarely,867,SAP & ERP,8,4,Commerce / Management,1798,4,Male,90,4,1,Consultant ERP,1,Married,3143,6076,6,No,19,3,2,1,14,1,3,10,8,7,6,SAP / ERP Integration,"S/4HANA, OData, Linux, SQL, Agile",CDD,Expert,SAP Certified Application Associate,2,Peu ou pas d absence,Toujours en poste,"SAP / ERP Integration - POC 2025 (Directeur Technique, 2025); SAP / ERP Integration - Refonte 2024 (Scrum Master, 2024); SAP / ERP Integration - Evolution 2022 (Architecte, 2022); SAP / ERP Integration - Optimisation 2021 (Architecte, 2021); SAP / ERP Integration - Integration 2020 (Tech Lead, 2020); SAP / ERP Integration - Optimisation 2019 (Directeur Technique, 2019)",2022,3132,1
33,No,Travel_Rarely,867,SAP & ERP,8,4,Commerce / Management,1798,4,Male,90,4,1,Consultant ERP,1,Married,3143,6076,6,No,19,3,2,1,14,1,3,10,8,7,6,SAP / ERP Integration,"S/4HANA, OData, Linux, SQL, Agile",CDD,Expert,SAP Certified Application Associate,2,Peu ou pas d absence,Toujours en poste,"SAP / ERP Integration - POC 2025 (Directeur Technique, 2025); SAP / ERP Integration - Refonte 2024 (Scrum Master, 2024); SAP / ERP Integration - Evolution 2022 (Architecte, 2022); SAP / ERP Integration - Optimisation 2021 (Architecte, 2021); SAP / ERP Integration - Integration 2020 (Tech Lead, 2020); SAP / ERP Integration - Optimisation 2019 (Directeur Technique, 2019)",2021,3547,1
28,No,Travel_Rarely,1181,DSI,1,3,Systemes d Information,1799,3,Male,82,3,1,Urbaniste SI,4,Married,2044,5531,1,No,11,3,3,1,5,6,4,5,3,0,3,Architecture & Securite SI,"ArchiMate, ISO 27001, Linux, Cybersecurite",CDD,Confirme,"CISSP, TOGAF Certified",24,Maladie longue / Arret,Toujours en poste,"Architecture & Securite SI - Migration 2025 (Developpeur, 2025); Architecture & Securite SI - Refonte 2024 (Analyste, 2024); Architecture & Securite SI - Evolution 2023 (Consultant, 2023); Architecture & Securite SI - Maintenance 2022 (Consultant, 2022); Architecture & Securite SI - Optimisation 2021 (Ingenieur, 2021); Architecture & Securite SI - Projet client 2020 (Developpeur, 2020)",2025,2003,1
28,No,Travel_Rarely,1181,DSI,1,3,Systemes d Information,1799,3,Male,82,3,1,Urbaniste SI,4,Married,2044,5531,1,No,11,3,3,1,5,6,4,5,3,0,3,Architecture & Securite SI,"ArchiMate, ISO 27001, Linux, Cybersecurite",CDD,Confirme,"CISSP, TOGAF Certified",24,Maladie longue / Arret,Toujours en poste,"Architecture & Securite SI - Migration 2025 (Developpeur, 2025); Architecture & Securite SI - Refonte 2024 (Analyste, 2024); Architecture & Securite SI - Evolution 2023 (Consultant, 2023); Architecture & Securite SI - Maintenance 2022 (Consultant, 2022); Architecture & Securite SI - Optimisation 2021 (Ingenieur, 2021); Architecture & Securite SI - Projet client 2020 (Developpeur, 2020)",2024,2149,1
28,No,Travel_Rarely,1181,DSI,1,3,Systemes d Information,1799,3,Male,82,3,1,Urbaniste SI,4,Married,2044,5531,1,No,11,3,3,1,5,6,4,5,3,0,3,Architecture & Securite SI,"ArchiMate, ISO 27001, Linux, Cybersecurite",CDD,Confirme,"CISSP, TOGAF Certified",24,Maladie longue / Arret,Toujours en poste,"Architecture & Securite SI - Migration 2025 (Developpeur, 2025); Architecture & Securite SI - Refonte 2024 (Analyste, 2024); Architecture & Securite SI - Evolution 2023 (Consultant, 2023); Architecture & Securite SI - Maintenance 2022 (Consultant, 2022); Architecture & Securite SI - Optimisation 2021 (Ingenieur, 2021); Architecture & Securite SI - Projet client 2020 (Developpeur, 2020)",2023,2225,2
39,No,Travel_Rarely,1253,Developpement Backend,10,1,Mathematiques & Statistiques,1800,3,Male,65,3,3,Developpeur Python,3,Single,13464,7914,7,No,21,4,3,0,9,3,3,4,3,2,2,Developpement Java / Backend,"Git, .NET, Spring Boot, REST API, C#, Java",CDI,Senior,Spring Professional,44,Maladie longue / Arret,Toujours en poste,"Developpement Java / Backend - Migration 2024 (Lead Dev, 2024); Developpement Java / Backend - Optimisation 2023 (Lead Dev, 2023); Developpement Java / Backend - Evolution 2022 (Tech Lead, 2022); Developpement Java / Backend - Integration 2021 (Lead Dev, 2021); Developpement Java / Backend - Nouvelle implementation 2019 (Tech Lead, 2019)",2025,12880,3
39,No,Travel_Rarely,1253,Developpement Backend,10,1,Mathematiques & Statistiques,1800,3,Male,65,3,3,Developpeur Python,3,Single,13464,7914,7,No,21,4,3,0,9,3,3,4,3,2,2,Developpement Java / Backend,"Git, .NET, Spring Boot, REST API, C#, Java",CDI,Senior,Spring Professional,44,Maladie longue / Arret,Toujours en poste,"Developpement Java / Backend - Migration 2024 (Lead Dev, 2024); Developpement Java / Backend - Optimisation 2023 (Lead Dev, 2023); Developpement Java / Backend - Evolution 2022 (Tech Lead, 2022); Developpement Java / Backend - Integration 2021 (Lead Dev, 2021); Developpement Java / Backend - Nouvelle implementation 2019 (Tech Lead, 2019)",2024,14732,4
39,No,Travel_Rarely,1253,Developpement Backend,10,1,Mathematiques & Statistiques,1800,3,Male,65,3,3,Developpeur Python,3,Single,13464,7914,7,No,21,4,3,0,9,3,3,4,3,2,2,Developpement Java / Backend,"Git, .NET, Spring Boot, REST API, C#, Java",CDI,Senior,Spring Professional,44,Maladie longue / Arret,Toujours en poste,"Developpement Java / Backend - Migration 2024 (Lead Dev, 2024); Developpement Java / Backend - Optimisation 2023 (Lead Dev, 2023); Developpement Java / Backend - Evolution 2022 (Tech Lead, 2022); Developpement Java / Backend - Integration 2021 (Lead Dev, 2021); Developpement Java / Backend - Nouvelle implementation 2019 (Tech Lead, 2019)",2023,13068,3
39,No,Travel_Rarely,1253,Developpement Backend,10,1,Mathematiques & Statistiques,1800,3,Male,65,3,3,Developpeur Python,3,Single,13464,7914,7,No,21,4,3,0,9,3,3,4,3,2,2,Developpement Java / Backend,"Git, .NET, Spring Boot, REST API, C#, Java",CDI,Senior,Spring Professional,44,Maladie longue / Arret,Toujours en poste,"Developpement Java / Backend - Migration 2024 (Lead Dev, 2024); Developpement Java / Backend - Optimisation 2023 (Lead Dev, 2023); Developpement Java / Backend - Evolution 2022 (Tech Lead, 2022); Developpement Java / Backend - Integration 2021 (Lead Dev, 2021); Developpement Java / Backend - Nouvelle implementation 2019 (Tech Lead, 2019)",2022,13222,3
39,No,Travel_Rarely,1253,Developpement Backend,10,1,Mathematiques & Statistiques,1800,3,Male,65,3,3,Developpeur Python,3,Single,13464,7914,7,No,21,4,3,0,9,3,3,4,3,2,2,Developpement Java / Backend,"Git, .NET, Spring Boot, REST API, C#, Java",CDI,Senior,Spring Professional,44,Maladie longue / Arret,Toujours en poste,"Developpement Java / Backend - Migration 2024 (Lead Dev, 2024); Developpement Java / Backend - Optimisation 2023 (Lead Dev, 2023); Developpement Java / Backend - Evolution 2022 (Tech Lead, 2022); Developpement Java / Backend - Integration 2021 (Lead Dev, 2021); Developpement Java / Backend - Nouvelle implementation 2019 (Tech Lead, 2019)",2021,15121,3
46,No,Non-Travel,849,Data Science & IA,26,2,Systemes d Information,1801,2,Male,98,2,2,Data Engineer,2,Single,7991,25166,8,No,15,3,3,0,6,3,3,2,2,2,2,Data Science / IA / Machine Learning,"NLP, PyTorch, REST API, Python, Deep Learning, Machine Learning",CDI,Confirme,TensorFlow Developer,37,Maladie longue / Arret,Toujours en poste,"Data Science / IA / Machine Learning - Evolution 2025 (Consultant, 2025); Data Science / IA / Machine Learning - Refonte 2024 (Developpeur, 2024); Data Science / IA / Machine Learning - Maintenance 2022 (Developpeur, 2022); Data Science / IA / Machine Learning - Migration 2021 (Developpeur, 2021); Data Science / IA / Machine Learning - Nouvelle implementation 2020 (Consultant, 2020); Data Science / IA / Machine Learning - Evolution 2019 (Analyste, 2019)",2025,8296,2
46,No,Non-Travel,849,Data Science & IA,26,2,Systemes d Information,1801,2,Male,98,2,2,Data Engineer,2,Single,7991,25166,8,No,15,3,3,0,6,3,3,2,2,2,2,Data Science / IA / Machine Learning,"NLP, PyTorch, REST API, Python, Deep Learning, Machine Learning",CDI,Confirme,TensorFlow Developer,37,Maladie longue / Arret,Toujours en poste,"Data Science / IA / Machine Learning - Evolution 2025 (Consultant, 2025); Data Science / IA / Machine Learning - Refonte 2024 (Developpeur, 2024); Data Science / IA / Machine Learning - Maintenance 2022 (Developpeur, 2022); Data Science / IA / Machine Learning - Migration 2021 (Developpeur, 2021); Data Science / IA / Machine Learning - Nouvelle implementation 2020 (Consultant, 2020); Data Science / IA / Machine Learning - Evolution 2019 (Analyste, 2019)",2024,7935,2
